id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
30538,1049,9/22/2013 13:45,San Francisco Caltrain 2 (330 Townsend),69,9/22/2013 14:02,Yerba Buena Center of the Arts (3rd @ Howard),68,432,Subscriber,94107
30577,1927,9/22/2013 14:25,Harry Bridges Plaza (Ferry Building),50,9/22/2013 14:57,Powell at Post (Union Square),71,526,Customer,60607
30633,494,9/22/2013 15:09,Davis at Jackson,42,9/22/2013 15:17,Temporary Transbay Terminal (Howard at Beale),55,409,Subscriber,94111
30740,13738,9/22/2013 16:30,Embarcadero at Sansome,60,9/22/2013 20:19,Washington at Kearney,46,462,Customer,94111
31263,601,9/23/2013 9:06,Temporary Transbay Terminal (Howard at Beale),55,9/23/2013 9:16,Washington at Kearney,46,454,Subscriber,94133
31765,524,9/23/2013 15:47,Mechanics Plaza (Market at Battery),75,9/23/2013 15:56,San Francisco Caltrain 2 (330 Townsend),69,381,Subscriber,94901
31808,1510,9/23/2013 16:16,Embarcadero at Sansome,60,9/23/2013 16:41,Market at 4th,76,554,Customer,44780
31878,555,9/23/2013 16:50,Commercial at Montgomery,45,9/23/2013 17:00,2nd at Townsend,61,461,Customer,94122
32379,635,9/24/2013 6:29,Golden Gate at Polk,59,9/24/2013 6:39,Townsend at 7th,65,465,Subscriber,94118
32499,753,9/24/2013 8:00,San Francisco Caltrain (Townsend at 4th),70,9/24/2013 8:13,Davis at Jackson,42,385,Subscriber,94070
32506,806,9/24/2013 8:01,San Francisco Caltrain (Townsend at 4th),70,9/24/2013 8:15,Steuart at Market,74,551,Customer,
32511,668,9/24/2013 8:03,San Francisco Caltrain (Townsend at 4th),70,9/24/2013 8:14,Steuart at Market,74,546,Subscriber,94061
32725,381,9/24/2013 9:44,Steuart at Market,74,9/24/2013 9:50,Howard at 2nd,63,381,Subscriber,94559
33015,261,9/24/2013 13:08,SJSU - San Salvador at 9th,16,9/24/2013 13:12,San Salvador at 1st,8,676,Subscriber,95112
33100,200,9/24/2013 14:20,San Mateo County Center,23,9/24/2013 14:24,Broadway at Main,25,228,Subscriber,94403
33288,650,9/24/2013 16:55,Steuart at Market,74,9/24/2013 17:06,San Francisco Caltrain (Townsend at 4th),70,474,Customer,
33523,577,9/24/2013 18:37,Embarcadero at Folsom,51,9/24/2013 18:47,San Francisco Caltrain 2 (330 Townsend),69,265,Subscriber,94303
33530,1121,9/24/2013 18:39,Market at 4th,76,9/24/2013 18:58,South Van Ness at Market,66,457,Customer,94114
33695,1080,9/24/2013 20:59,Washington at Kearney,46,9/24/2013 21:17,Market at 10th,67,470,Customer,11968
33875,410,9/25/2013 8:02,Harry Bridges Plaza (Ferry Building),50,9/25/2013 8:09,Embarcadero at Sansome,60,368,Subscriber,94110
33955,347,9/25/2013 8:37,Steuart at Market,74,9/25/2013 8:43,2nd at Townsend,61,367,Subscriber,94708
34073,382,9/25/2013 9:17,Steuart at Market,74,9/25/2013 9:24,Embarcadero at Sansome,60,596,Subscriber,94117
34166,266,9/25/2013 9:58,2nd at South Park,64,9/25/2013 10:02,San Francisco Caltrain (Townsend at 4th),70,517,Subscriber,94107
34199,420,9/25/2013 10:20,San Francisco Caltrain 2 (330 Townsend),69,9/25/2013 10:27,2nd at Folsom,62,417,Subscriber,94158
34304,426,9/25/2013 11:47,Commercial at Montgomery,45,9/25/2013 11:54,Embarcadero at Sansome,60,631,Customer,94109
34358,313,9/25/2013 12:16,Townsend at 7th,65,9/25/2013 12:21,San Francisco Caltrain (Townsend at 4th),70,329,Subscriber,94118
34491,1432,9/25/2013 12:58,South Van Ness at Market,66,9/25/2013 13:22,Grant Avenue at Columbus Avenue,73,519,Subscriber,94110
34586,308,9/25/2013 13:39,Golden Gate at Polk,59,9/25/2013 13:44,Powell Street BART,39,637,Subscriber,94109
35117,628,9/25/2013 18:23,Embarcadero at Folsom,51,9/25/2013 18:33,Washington at Kearney,46,319,Subscriber,94105
35157,997,9/25/2013 18:48,Market at 10th,67,9/25/2013 19:04,Market at Sansome,77,623,Subscriber,94552
35271,1159,9/25/2013 20:44,Embarcadero at Sansome,60,9/25/2013 21:04,Civic Center BART (7th at Market),72,379,Subscriber,94102
35572,260,9/26/2013 8:53,Palo Alto Caltrain Station,34,9/26/2013 8:58,Cowper at University,37,17,Subscriber,94133
35769,290,9/26/2013 10:45,Spear at Folsom,49,9/26/2013 10:49,Mechanics Plaza (Market at Battery),75,567,Customer,94105
35833,470,9/26/2013 11:48,Embarcadero at Sansome,60,9/26/2013 11:56,Harry Bridges Plaza (Ferry Building),50,281,Customer,94590
35859,386,9/26/2013 12:09,Temporary Transbay Terminal (Howard at Beale),55,9/26/2013 12:16,Market at Sansome,77,440,Subscriber,94040
35904,684,9/26/2013 12:43,Embarcadero at Bryant,54,9/26/2013 12:54,Mechanics Plaza (Market at Battery),75,608,Subscriber,94087
36029,784,9/26/2013 14:18,Commercial at Montgomery,45,9/26/2013 14:31,Embarcadero at Bryant,54,315,Subscriber,94105
36043,621,9/26/2013 14:40,San Salvador at 1st,8,9/26/2013 14:50,SJSU 4th at San Carlos,12,684,Subscriber,95112
36047,420,9/26/2013 14:41,Market at 10th,67,9/26/2013 14:48,Market at 4th,76,512,Customer,94110
36155,572,9/26/2013 16:23,Spear at Folsom,49,9/26/2013 16:32,Market at Sansome,77,526,Subscriber,94105
36189,1844,9/26/2013 16:37,Harry Bridges Plaza (Ferry Building),50,9/26/2013 17:07,Embarcadero at Sansome,60,359,Customer,
36238,829,9/26/2013 16:57,San Francisco Caltrain (Townsend at 4th),70,9/26/2013 17:10,Market at 4th,76,496,Subscriber,94158
36456,1141,9/26/2013 18:35,Howard at 2nd,63,9/26/2013 18:54,Townsend at 7th,65,446,Subscriber,94115
36528,727,9/26/2013 19:13,San Francisco Caltrain (Townsend at 4th),70,9/26/2013 19:26,Market at 4th,76,573,Subscriber,94158
36593,464,9/26/2013 20:17,Market at 4th,76,9/26/2013 20:25,Steuart at Market,74,312,Subscriber,94904
36658,898,9/26/2013 22:01,Howard at 2nd,63,9/26/2013 22:16,Commercial at Montgomery,45,522,Subscriber,94133
36757,534,9/27/2013 7:19,San Francisco Caltrain (Townsend at 4th),70,9/27/2013 7:28,5th at Howard,57,496,Subscriber,94102
36764,730,9/27/2013 7:22,Embarcadero at Sansome,60,9/27/2013 7:34,San Francisco Caltrain (Townsend at 4th),70,405,Customer,2128
36958,490,9/27/2013 9:07,Embarcadero at Bryant,54,9/27/2013 9:15,Clay at Battery,41,341,Subscriber,94107
36981,911,9/27/2013 9:19,Powell at Post (Union Square),71,9/27/2013 9:34,Steuart at Market,74,489,Subscriber,94107
36999,979,9/27/2013 9:24,San Francisco Caltrain 2 (330 Townsend),69,9/27/2013 9:41,Market at 10th,67,543,Subscriber,94158
37000,707,9/27/2013 9:24,San Francisco Caltrain 2 (330 Townsend),69,9/27/2013 9:36,Market at 10th,67,290,Subscriber,94043
37009,425,9/27/2013 9:33,Steuart at Market,74,9/27/2013 9:40,2nd at Townsend,61,599,Subscriber,94612
37255,410,9/27/2013 12:40,Commercial at Montgomery,45,9/27/2013 12:47,Embarcadero at Sansome,60,356,Subscriber,94111
37341,386,9/27/2013 13:38,2nd at Townsend,61,9/27/2013 13:44,2nd at Folsom,62,510,Subscriber,94115
37384,391,9/27/2013 14:06,Embarcadero at Vallejo,48,9/27/2013 14:12,Spear at Folsom,49,342,Subscriber,94112
37407,420,9/27/2013 14:25,Harry Bridges Plaza (Ferry Building),50,9/27/2013 14:32,Embarcadero at Sansome,60,332,Customer,94025
37409,409,9/27/2013 14:25,Harry Bridges Plaza (Ferry Building),50,9/27/2013 14:32,Embarcadero at Sansome,60,345,Customer,94025
37471,511,9/27/2013 15:10,Embarcadero at Sansome,60,9/27/2013 15:19,Market at Sansome,77,345,Customer,94610
37582,632,9/27/2013 16:27,San Francisco Caltrain (Townsend at 4th),70,9/27/2013 16:38,Harry Bridges Plaza (Ferry Building),50,540,Subscriber,94158
37600,412,9/27/2013 16:36,South Van Ness at Market,66,9/27/2013 16:43,Golden Gate at Polk,59,585,Subscriber,94107
37607,255,9/27/2013 16:42,Beale at Market,56,9/27/2013 16:47,Harry Bridges Plaza (Ferry Building),50,430,Subscriber,94108
37646,633,9/27/2013 17:02,Golden Gate at Polk,59,9/27/2013 17:13,San Francisco Caltrain (Townsend at 4th),70,427,Subscriber,94010
37704,796,9/27/2013 17:20,Davis at Jackson,42,9/27/2013 17:33,2nd at Townsend,61,356,Subscriber,94107
37876,458,9/27/2013 18:32,San Francisco Caltrain (Townsend at 4th),70,9/27/2013 18:39,Spear at Folsom,49,564,Subscriber,94105
37983,687,9/27/2013 20:02,South Van Ness at Market,66,9/27/2013 20:13,Market at 4th,76,519,Subscriber,94110
38049,539,9/27/2013 21:04,Powell Street BART,39,9/27/2013 21:13,Townsend at 7th,65,493,Subscriber,94110
38124,573,9/27/2013 23:56,Powell Street BART,39,9/28/2013 0:05,San Francisco City Hall,58,380,Customer,94133
38203,654,9/28/2013 9:59,Grant Avenue at Columbus Avenue,73,9/28/2013 10:10,2nd at Folsom,62,282,Customer,
38347,645,9/28/2013 12:57,Golden Gate at Polk,59,9/28/2013 13:08,Market at 4th,76,512,Customer,90620
38403,557,9/28/2013 13:40,Powell Street BART,39,9/28/2013 13:50,Civic Center BART (7th at Market),72,574,Customer,
38421,2223,9/28/2013 13:49,Market at Sansome,77,9/28/2013 14:26,Embarcadero at Vallejo,48,406,Customer,93905
38457,3188,9/28/2013 14:13,2nd at Townsend,61,9/28/2013 15:06,Townsend at 7th,65,575,Customer,10011
38486,1582,9/28/2013 14:29,Embarcadero at Vallejo,48,9/28/2013 14:56,San Francisco Caltrain (Townsend at 4th),70,406,Customer,93905
38518,328,9/28/2013 15:01,Embarcadero at Sansome,60,9/28/2013 15:06,Embarcadero at Vallejo,48,375,Subscriber,94102
38657,435,9/28/2013 16:22,Harry Bridges Plaza (Ferry Building),50,9/28/2013 16:29,Embarcadero at Bryant,54,408,Subscriber,94107
38799,927,9/28/2013 18:44,Embarcadero at Bryant,54,9/28/2013 19:00,San Francisco Caltrain (Townsend at 4th),70,317,Customer,94107
38930,43271,9/28/2013 23:09,Howard at 2nd,63,9/29/2013 11:10,Market at Sansome,77,469,Customer,94925
38986,980,9/29/2013 9:07,Civic Center BART (7th at Market),72,9/29/2013 9:23,Embarcadero at Vallejo,48,633,Customer,18960
39000,624,9/29/2013 9:43,Civic Center BART (7th at Market),72,9/29/2013 9:54,Harry Bridges Plaza (Ferry Building),50,338,Subscriber,94103
39031,1631,9/29/2013 10:19,Market at 4th,76,9/29/2013 10:46,Embarcadero at Sansome,60,354,Customer,77008
39204,977,9/29/2013 13:50,Park at Olive,38,9/29/2013 14:06,University and Emerson,35,148,Subscriber,94025
39267,8795,9/29/2013 14:57,Embarcadero at Bryant,54,9/29/2013 17:23,Market at 4th,76,459,Customer,90069
39269,8763,9/29/2013 14:57,Embarcadero at Bryant,54,9/29/2013 17:23,Market at 4th,76,419,Customer,90069
39277,657,9/29/2013 15:01,Townsend at 7th,65,9/29/2013 15:12,Embarcadero at Bryant,54,359,Subscriber,94133
39559,762,9/29/2013 19:20,Market at 10th,67,9/29/2013 19:32,Harry Bridges Plaza (Ferry Building),50,507,Subscriber,94103
39564,1231,9/29/2013 19:29,Embarcadero at Sansome,60,9/29/2013 19:49,Embarcadero at Sansome,60,557,Customer,94124
39678,566,9/30/2013 7:22,San Francisco Caltrain 2 (330 Townsend),69,9/30/2013 7:32,5th at Howard,57,517,Subscriber,94102
39758,563,9/30/2013 8:09,Civic Center BART (7th at Market),72,9/30/2013 8:18,Townsend at 7th,65,435,Subscriber,94556
39779,212,9/30/2013 8:16,San Jose Diridon Caltrain Station,2,9/30/2013 8:19,Adobe on Almaden,5,42,Subscriber,94107
39793,193,9/30/2013 8:24,Harry Bridges Plaza (Ferry Building),50,9/30/2013 8:27,Market at Sansome,77,526,Subscriber,94930
39824,438,9/30/2013 8:38,2nd at Folsom,62,9/30/2013 8:45,Commercial at Montgomery,45,628,Subscriber,94107
39896,486,9/30/2013 9:05,San Francisco Caltrain 2 (330 Townsend),69,9/30/2013 9:13,Powell Street BART,39,474,Subscriber,94301
39961,557,9/30/2013 9:41,San Antonio Caltrain Station,29,9/30/2013 9:50,Rengstorff Avenue / California Street,33,148,Customer,
40003,242,9/30/2013 10:06,San Francisco Caltrain (Townsend at 4th),70,9/30/2013 10:10,Townsend at 7th,65,406,Subscriber,94541
40095,629,9/30/2013 11:46,Post at Kearney,47,9/30/2013 11:57,Market at 10th,67,614,Subscriber,94108
40431,746,9/30/2013 16:59,Yerba Buena Center of the Arts (3rd @ Howard),68,9/30/2013 17:11,Golden Gate at Polk,59,525,Subscriber,94109
40461,1226,9/30/2013 17:08,2nd at Townsend,61,9/30/2013 17:29,South Van Ness at Market,66,615,Subscriber,94110
40495,657,9/30/2013 17:19,Market at 10th,67,9/30/2013 17:30,Powell at Post (Union Square),71,553,Subscriber,94131
40649,733,9/30/2013 18:10,2nd at Townsend,61,9/30/2013 18:22,Harry Bridges Plaza (Ferry Building),50,485,Subscriber,94107
40728,356,9/30/2013 18:46,2nd at Folsom,62,9/30/2013 18:52,Temporary Transbay Terminal (Howard at Beale),55,635,Subscriber,94710
40875,364,9/30/2013 20:37,San Pedro Square,6,9/30/2013 20:44,Adobe on Almaden,5,648,Customer,95124
41007,646,10/1/2013 7:13,San Francisco Caltrain (Townsend at 4th),70,10/1/2013 7:24,Harry Bridges Plaza (Ferry Building),50,339,Subscriber,94158
41052,210,10/1/2013 7:41,Commercial at Montgomery,45,10/1/2013 7:45,Market at Sansome,77,547,Subscriber,94133
41115,737,10/1/2013 8:06,Harry Bridges Plaza (Ferry Building),50,10/1/2013 8:19,Townsend at 7th,65,399,Subscriber,94925
41196,290,10/1/2013 8:43,Washington at Kearney,46,10/1/2013 8:48,Market at Sansome,77,569,Customer,30338
41225,637,10/1/2013 8:53,Rengstorff Avenue / California Street,33,10/1/2013 9:03,Mountain View Caltrain Station,28,627,Subscriber,94040
41234,466,10/1/2013 8:54,Harry Bridges Plaza (Ferry Building),50,10/1/2013 9:02,2nd at Townsend,61,579,Subscriber,94939
41279,199,10/1/2013 9:13,Embarcadero at Vallejo,48,10/1/2013 9:16,Embarcadero at Sansome,60,331,Subscriber,95126
41396,474,10/1/2013 10:18,2nd at South Park,64,10/1/2013 10:26,Beale at Market,56,586,Customer,94301
41649,284,10/1/2013 14:15,Commercial at Montgomery,45,10/1/2013 14:20,Grant Avenue at Columbus Avenue,73,324,Subscriber,94133
41702,394,10/1/2013 15:04,Market at 4th,76,10/1/2013 15:11,Civic Center BART (7th at Market),72,350,Subscriber,94109
42115,383,10/1/2013 18:33,Embarcadero at Sansome,60,10/1/2013 18:39,Steuart at Market,74,423,Subscriber,94116
42213,410,10/1/2013 19:54,Powell Street BART,39,10/1/2013 20:01,San Francisco City Hall,58,273,Customer,10011
42252,361,10/1/2013 20:48,Beale at Market,56,10/1/2013 20:54,Embarcadero at Bryant,54,271,Subscriber,94105
42259,914,10/1/2013 20:57,Market at 10th,67,10/1/2013 21:12,Grant Avenue at Columbus Avenue,73,441,Subscriber,94133
42268,273,10/1/2013 21:12,Mechanics Plaza (Market at Battery),75,10/1/2013 21:16,Market at 4th,76,479,Subscriber,94102
42420,297,10/2/2013 7:54,2nd at Townsend,61,10/2/2013 7:58,Temporary Transbay Terminal (Howard at Beale),55,592,Subscriber,94107
42493,236,10/2/2013 8:27,Redwood City Caltrain Station,22,10/2/2013 8:31,Civic Center BART (7th at Market),72,232,Subscriber,94105
42519,637,10/2/2013 8:41,San Francisco Caltrain 2 (330 Townsend),69,10/2/2013 8:51,Steuart at Market,74,320,Subscriber,94107
42558,247,10/2/2013 8:55,San Francisco Caltrain (Townsend at 4th),70,10/2/2013 8:59,Townsend at 7th,65,551,Customer,84720
42770,233,10/2/2013 10:51,San Francisco Caltrain 2 (330 Townsend),69,10/2/2013 10:55,Townsend at 7th,65,408,Subscriber,94158
42921,606,10/2/2013 12:49,MLK Library,11,10/2/2013 12:59,San Jose Diridon Caltrain Station,2,109,Subscriber,94041
43059,1627,10/2/2013 15:04,Howard at 2nd,63,10/2/2013 15:31,Grant Avenue at Columbus Avenue,73,610,Customer,94105
43088,810,10/2/2013 15:26,California Ave Caltrain Station,36,10/2/2013 15:40,University and Emerson,35,253,Subscriber,94025
43123,610,10/2/2013 15:50,San Francisco Caltrain 2 (330 Townsend),69,10/2/2013 16:00,Powell Street BART,39,416,Subscriber,94117
43468,754,10/2/2013 18:18,Powell Street BART,39,10/2/2013 18:31,Townsend at 7th,65,365,Subscriber,94107
43477,602,10/2/2013 18:21,Market at 4th,76,10/2/2013 18:31,Townsend at 7th,65,590,Subscriber,94107
43513,527,10/2/2013 18:40,Powell at Post (Union Square),71,10/2/2013 18:49,Civic Center BART (7th at Market),72,437,Subscriber,94131
43734,225,10/3/2013 7:07,2nd at South Park,64,10/3/2013 7:11,Howard at 2nd,63,446,Subscriber,94107
43765,706,10/3/2013 7:35,San Jose Diridon Caltrain Station,2,10/3/2013 7:47,San Jose City Hall,10,663,Subscriber,94502
43820,973,10/3/2013 7:59,San Francisco Caltrain (Townsend at 4th),70,10/3/2013 8:15,Commercial at Montgomery,45,282,Subscriber,94043
43995,932,10/3/2013 9:03,San Francisco Caltrain 2 (330 Townsend),69,10/3/2013 9:18,Mechanics Plaza (Market at Battery),75,613,Subscriber,94086
44020,380,10/3/2013 9:16,Grant Avenue at Columbus Avenue,73,10/3/2013 9:22,Market at Sansome,77,534,Customer,94111
44024,361,10/3/2013 9:18,Civic Center BART (7th at Market),72,10/3/2013 9:24,South Van Ness at Market,66,597,Subscriber,94618
44053,136,10/3/2013 9:27,Golden Gate at Polk,59,10/3/2013 9:30,Civic Center BART (7th at Market),72,525,Subscriber,94109
44112,469,10/3/2013 10:07,San Francisco Caltrain (Townsend at 4th),70,10/3/2013 10:15,2nd at Folsom,62,519,Subscriber,94107
44306,1551,10/3/2013 12:53,Townsend at 7th,65,10/3/2013 13:19,Harry Bridges Plaza (Ferry Building),50,601,Customer,92037
44698,1358,10/3/2013 17:19,San Francisco Caltrain (Townsend at 4th),70,10/3/2013 17:42,Harry Bridges Plaza (Ferry Building),50,633,Subscriber,94941
44753,432,10/3/2013 17:43,Embarcadero at Vallejo,48,10/3/2013 17:50,Spear at Folsom,49,414,Subscriber,94105
44800,830,10/3/2013 17:57,San Jose Diridon Caltrain Station,2,10/3/2013 18:11,SJSU - San Salvador at 9th,16,668,Subscriber,95112
44942,223,10/3/2013 19:05,Harry Bridges Plaza (Ferry Building),50,10/3/2013 19:09,Embarcadero at Vallejo,48,384,Subscriber,94115
44969,366,10/3/2013 19:25,Howard at 2nd,63,10/3/2013 19:31,Spear at Folsom,49,328,Subscriber,94105
45005,253,10/3/2013 20:01,San Francisco Caltrain 2 (330 Townsend),69,10/3/2013 20:05,Townsend at 7th,65,532,Subscriber,94107
45058,853,10/3/2013 21:11,Embarcadero at Bryant,54,10/3/2013 21:25,Powell Street BART,39,367,Customer,
45114,649,10/4/2013 0:36,Powell at Post (Union Square),71,10/4/2013 0:47,San Francisco Caltrain (Townsend at 4th),70,437,Subscriber,94107
45303,365,10/4/2013 8:21,Harry Bridges Plaza (Ferry Building),50,10/4/2013 8:27,Embarcadero at Bryant,54,423,Subscriber,94107
45363,513,10/4/2013 8:45,San Francisco Caltrain (Townsend at 4th),70,10/4/2013 8:54,Spear at Folsom,49,513,Subscriber,94043
45524,264,10/4/2013 10:02,St James Park,13,10/4/2013 10:06,San Pedro Square,6,67,Subscriber,95035
45601,827,10/4/2013 10:52,Powell at Post (Union Square),71,10/4/2013 11:05,Townsend at 7th,65,429,Customer,97215
45898,702,10/4/2013 14:16,San Francisco Caltrain 2 (330 Townsend),69,10/4/2013 14:28,Golden Gate at Polk,59,334,Subscriber,94102
45923,204,10/4/2013 14:50,San Francisco Caltrain 2 (330 Townsend),69,10/4/2013 14:54,Townsend at 7th,65,520,Subscriber,94132
45980,278,10/4/2013 15:53,Townsend at 7th,65,10/4/2013 15:58,San Francisco Caltrain (Townsend at 4th),70,573,Subscriber,94158
46056,338,10/4/2013 16:36,Embarcadero at Sansome,60,10/4/2013 16:41,Steuart at Market,74,494,Subscriber,94111
46100,1471,10/4/2013 16:53,Mechanics Plaza (Market at Battery),75,10/4/2013 17:17,Grant Avenue at Columbus Avenue,73,266,Subscriber,94133
46257,486,10/4/2013 17:59,Howard at 2nd,63,10/4/2013 18:07,San Francisco Caltrain (Townsend at 4th),70,431,Subscriber,94002
46282,611,10/4/2013 18:12,Market at 4th,76,10/4/2013 18:22,San Francisco Caltrain 2 (330 Townsend),69,581,Subscriber,94107
46548,695,10/5/2013 7:09,Market at 10th,67,10/5/2013 7:20,Steuart at Market,74,577,Subscriber,94103
46600,723,10/5/2013 9:10,2nd at Townsend,61,10/5/2013 9:22,Market at 4th,76,597,Subscriber,94107
46747,1339,10/5/2013 11:38,Market at 4th,76,10/5/2013 12:00,Grant Avenue at Columbus Avenue,73,597,Customer,84003
46752,354,10/5/2013 11:41,Embarcadero at Folsom,51,10/5/2013 11:47,2nd at Townsend,61,317,Subscriber,94107
46772,950,10/5/2013 12:01,Clay at Battery,41,10/5/2013 12:16,Embarcadero at Sansome,60,492,Customer,32266
46965,330,10/5/2013 14:46,San Salvador at 1st,8,10/5/2013 14:51,MLK Library,11,31,Subscriber,95112
47241,892,10/5/2013 18:43,2nd at Folsom,62,10/5/2013 18:58,Powell at Post (Union Square),71,621,Subscriber,94107
47278,1288,10/5/2013 19:18,Yerba Buena Center of the Arts (3rd @ Howard),68,10/5/2013 19:40,Market at 4th,76,522,Subscriber,94107
47279,288,10/5/2013 19:19,2nd at Townsend,61,10/5/2013 19:23,San Francisco Caltrain 2 (330 Townsend),69,317,Subscriber,94107
47484,6520,10/6/2013 8:21,Powell at Post (Union Square),71,10/6/2013 10:09,Yerba Buena Center of the Arts (3rd @ Howard),68,447,Customer,57106
47504,1501,10/6/2013 9:10,Commercial at Montgomery,45,10/6/2013 9:35,Embarcadero at Sansome,60,479,Customer,8812
47581,683,10/6/2013 10:36,San Francisco Caltrain (Townsend at 4th),70,10/6/2013 10:48,Powell Street BART,39,322,Subscriber,94158
47593,498,10/6/2013 10:51,Harry Bridges Plaza (Ferry Building),50,10/6/2013 11:00,Market at 4th,76,492,Customer,33304
47618,575,10/6/2013 11:14,MLK Library,11,10/6/2013 11:24,MLK Library,11,200,Customer,95033
47738,573,10/6/2013 12:58,Embarcadero at Sansome,60,10/6/2013 13:08,Harry Bridges Plaza (Ferry Building),50,588,Customer,7109
47751,2876,10/6/2013 13:13,Golden Gate at Polk,59,10/6/2013 14:01,Embarcadero at Sansome,60,318,Customer,53202
